pet_id,pet_type,breed,age_years,weight_lbs,gender,county,is_urban,owner_age,household_type,annual_income,housing_type,is_registered,registration_date,is_vaccinated,last_vet_visit,acquisition_method,is_spayed_neutered,has_microchip,annual_vet_spending
MN_C008372,Cat,American Shorthair,1.0,9.4,Female,Morrison,False,41,Couple,85933,Farmhouse,False,,False,2023-11-02,Shelter,True,True,1013.01
MN_C008373,Cat,Siamese,4.4,13.9,Female,Mahnomen,False,32,Couple,41331,Farmhouse,True,2023-12-25,True,2024-04-04,Breeder,True,False,886.27
MN_D008374,Dog,German Shepherd,5.9,48.6,Male,Hennepin,True,20,Roommates,157720,House,True,2024-05-09,True,2024-11-25,Breeder,False,False,2755.38
MN_D008375,Dog,Mixed Breed,3.5,6.9,Male,Dakota,True,54,Family with Children,128245,Apartment,True,2024-04-06,True,2024-06-11,Shelter,True,True,2331.07
MN_D008376,Dog,Mixed Breed,2.2,69.2,Female,Dakota,True,47,Family with Children,82788,House,True,2023-05-06,True,2024-06-18,Breeder,True,True,1090.79
MN_D008377,Dog,Cocker Spaniel,3.1,41.3,Female,Dakota,True,23,Single,48407,House,True,2024-05-14,True,2024-07-06,Shelter,False,True,827.82
MN_D008378,Dog,Yorkshire Terrier,10.9,8.1,Male,Anoka,True,26,Couple,53396,Apartment,True,2024-04-27,True,2024-02-13,Shelter,True,True,696.47
MN_D008379,Dog,Labrador Retriever,10.0,58.1,Male,Douglas,False,52,Senior,36043,House,True,2023-06-21,True,2024-07-31,Breeder,True,True,890.57
MN_D008380,Dog,Yorkshire Terrier,2.9,6.4,Male,Ramsey,True,55,Couple,279227,Townhouse,True,2024-07-25,True,2024-11-13,Shelter,True,True,1852.43
MN_D008381,Dog,Poodle,0.8,32.1,Male,Stearns,False,46,Couple,46217,House,True,2023-06-12,True,2024-07-31,Breeder,True,True,768.34
MN_C008382,Cat,Domestic Longhair,3.0,4.6,Female,Hennepin,True,18,Couple,46864,House,True,2023-02-08,True,2024-11-14,Breeder,False,False,322.07
MN_D008383,Dog,Beagle,3.0,58.0,Male,Todd,False,54,Couple,26827,Mobile Home,False,,True,2024-11-03,Shelter,True,False,418.93
MN_D008384,Dog,Dachshund,1.3,75.2,Male,Hennepin,True,53,Senior,20000,House,True,2023-04-28,True,2024-03-11,Shelter,True,True,209.08
MN_D008385,Dog,Poodle,4.1,62.4,Male,Hennepin,True,22,Single,33229,Apartment,False,,False,2023-09-09,Shelter,True,False,544.36
MN_C008386,Cat,Scottish Fold,2.9,9.2,Female,Dakota,True,28,Single,72391,House,True,2023-06-16,True,2024-01-13,Breeder,False,True,933.89
MN_C008387,Cat,British Shorthair,5.5,11.2,Male,Red Lake,False,56,Family with Children,88807,House,False,,True,2024-05-29,Shelter,True,True,1022.17
MN_D008388,Dog,Labrador Retriever,0.6,46.8,Female,Lyon,False,49,Single,28052,House,True,2024-07-04,True,2024-09-20,Shelter,True,False,750.44
MN_C008389,Cat,Domestic Shorthair,1.1,13.2,Female,Washington,True,38,Family with Children,52467,House,True,2023-12-24,True,2023-03-02,Shelter,True,False,580.15
MN_D008390,Dog,Boxer,2.6,20.6,Male,Hennepin,True,51,Single,25096,House,True,2024-03-07,True,2024-12-16,Shelter,True,True,471.58
MN_C008391,Cat,Abyssinian,0.8,10.3,Female,Sherburne,False,23,Family with Children,39758,Farmhouse,True,2024-05-03,True,2023-06-03,Friend/Family,True,False,410.3
MN_C008392,Cat,Persian,3.4,11.6,Male,Anoka,True,34,Single,39932,House,True,2024-10-19,True,2024-07-26,Breeder,True,True,499.74
MN_C008393,Cat,Norwegian Forest Cat,5.2,8.8,Female,Scott,False,48,Couple,26959,Farmhouse,True,2023-07-03,True,2024-12-04,Shelter,True,False,372.05
MN_D008394,Dog,Poodle,1.6,53.6,Male,Hennepin,True,21,Single,33316,House,True,2023-06-06,True,2024-11-23,Shelter,True,True,477.07
MN_C008395,Cat,American Shorthair,1.4,6.6,Male,Carver,False,35,Couple,26471,House,False,,True,2024-11-17,Shelter,True,False,262.31
MN_C008396,Cat,Sphynx,1.2,9.9,Male,Hennepin,True,37,Family with Children,107482,House,True,2023-10-25,True,2024-12-18,Shelter,True,True,1555.25
MN_C008397,Cat,Siamese,4.3,11.5,Female,Saint Louis,False,51,Couple,25614,Mobile Home,False,,True,2024-09-23,Shelter,True,True,271.06
MN_C008398,Cat,American Shorthair,1.7,9.3,Male,Martin,False,50,Senior,30086,House,True,2023-08-16,True,2023-07-29,Shelter,True,True,321.21
MN_D008399,Dog,Shih Tzu,4.1,19.2,Male,Clay,False,26,Roommates,73002,House,False,,True,2024-09-22,Shelter,True,True,1453.48
MN_D008400,Dog,Boxer,0.9,33.4,Male,Ramsey,True,32,Couple,33077,House,True,2024-02-20,True,2024-01-15,Shelter,True,True,547.55
MN_C008401,Cat,Bengal,1.2,16.0,Female,Wright,False,46,Single,20000,House,False,,False,2024-12-16,Shelter,True,True,219.54
MN_D008402,Dog,Rottweiler,0.5,61.5,Female,Hennepin,True,44,Senior,40679,House,True,2024-08-14,True,2024-05-08,Breeder,True,True,305.46
MN_D008403,Dog,Chihuahua,2.4,10.7,Female,Hennepin,True,26,Single,111458,House,True,2024-08-07,True,2024-12-27,Breeder,True,True,1767.15
MN_D008404,Dog,Shih Tzu,4.2,52.5,Male,Scott,False,28,Family with Children,84508,House,True,2023-11-26,True,2024-12-19,Breeder,False,False,1315.35
MN_C008405,Cat,Domestic Longhair,4.3,9.9,Female,Olmsted,False,18,Senior,50297,House,True,2023-01-07,True,2024-12-07,Shelter,True,False,705.52
MN_C008406,Cat,Abyssinian,12.0,9.8,Female,Hennepin,True,27,Single,56397,Apartment,True,2024-12-03,False,2024-02-21,Shelter,True,True,752.57
MN_D008407,Dog,Boston Terrier,6.4,37.8,Male,Stearns,False,21,Roommates,55430,House,True,2024-06-29,True,2024-10-08,Friend/Family,True,False,911.39
MN_C008408,Cat,Sphynx,0.8,18.7,Female,Saint Louis,False,25,Couple,48575,Farmhouse,True,2023-06-17,True,2023-11-03,Breeder,True,True,460.77
MN_D008409,Dog,Golden Retriever,9.1,72.2,Male,Hennepin,True,43,Single,45970,Apartment,True,2024-03-07,True,2024-12-04,Breeder,True,False,662.34
MN_D008410,Dog,Cocker Spaniel,7.1,42.0,Male,Dakota,True,41,Family with Children,119106,House,False,,True,2024-12-15,Friend/Family,True,False,2470.8
MN_D008411,Dog,Rottweiler,10.1,70.6,Female,Washington,True,24,Senior,61778,Apartment,False,,True,2024-04-12,Shelter,True,True,1054.73
MN_C008412,Cat,British Shorthair,9.6,13.6,Female,Dakota,True,27,Couple,40466,Apartment,True,2023-08-25,True,2024-11-20,Friend/Family,True,True,684.56
MN_D008413,Dog,Yorkshire Terrier,2.5,4.5,Female,Ramsey,True,39,Family with Children,90817,House,True,2024-04-24,True,2024-03-05,Breeder,False,True,1385.04
MN_C008414,Cat,British Shorthair,5.2,6.8,Male,Dakota,True,47,Single,74054,Townhouse,False,,False,2024-04-18,Breeder,True,False,855.78
MN_D008415,Dog,Golden Retriever,2.9,48.3,Female,Saint Louis,False,28,Single,74514,House,True,2023-11-25,True,2024-12-01,Breeder,True,True,2246.82
MN_C008416,Cat,Domestic Longhair,1.6,11.6,Female,Clay,False,41,Senior,80633,Farmhouse,True,2023-07-04,True,2024-11-12,Shelter,True,True,884.6
MN_C008417,Cat,Scottish Fold,9.1,6.5,Male,Hennepin,True,22,Family with Children,47348,House,True,2024-09-01,True,2023-01-01,Shelter,True,False,910.1
MN_D008418,Dog,Cocker Spaniel,10.4,19.1,Male,Stearns,False,41,Couple,26537,Mobile Home,True,2024-09-28,True,2023-01-01,Shelter,True,False,527.72
MN_D008419,Dog,Poodle,3.4,36.6,Male,Ramsey,True,60,Roommates,37804,Apartment,True,2023-09-27,True,2024-10-06,Friend/Family,True,True,581.04
MN_D008420,Dog,Mixed Breed,3.8,9.8,Male,Anoka,True,51,Single,28262,House,True,2023-02-04,True,2023-06-22,Breeder,False,False,672.0
MN_C008421,Cat,British Shorthair,5.4,15.9,Female,Ramsey,True,57,Senior,46237,House,True,2024-08-11,True,2024-05-18,Shelter,True,True,759.07
MN_D008422,Dog,Rottweiler,3.5,92.4,Male,Washington,True,18,Couple,81340,House,True,2023-01-24,True,2024-07-18,Breeder,True,False,1944.79
MN_D008423,Dog,Pomeranian,1.6,9.5,Male,Hennepin,True,25,Single,63238,Apartment,True,2024-07-12,True,2023-11-02,Shelter,True,True,1018.76
MN_C008424,Cat,Domestic Longhair,3.9,8.4,Male,Ramsey,True,31,Couple,49395,Apartment,True,2023-03-18,True,2023-06-25,Shelter,True,True,652.54
MN_C008425,Cat,British Shorthair,4.4,8.3,Female,Olmsted,False,42,Senior,39934,Mobile Home,True,2023-02-23,True,2024-09-24,Shelter,True,True,288.72
MN_D008426,Dog,Boxer,1.4,95.7,Female,Stearns,False,42,Single,35993,House,False,,True,2024-09-19,Shelter,True,True,453.01
MN_D008427,Dog,Boxer,5.9,15.6,Female,Clay,False,33,Family with Children,46349,Farmhouse,False,,True,2024-06-19,Shelter,True,False,591.45
MN_D008428,Dog,Poodle,4.2,39.0,Male,Ramsey,True,43,Single,49409,House,True,2024-07-31,True,2023-01-01,Shelter,True,True,624.09
MN_D008429,Dog,Dachshund,1.9,37.9,Female,Ramsey,True,53,Senior,60657,House,True,2023-06-21,True,2024-10-29,Shelter,True,True,441.96
MN_C008430,Cat,Birman,2.2,4.3,Female,Stearns,False,43,Couple,32658,Mobile Home,True,2023-08-03,True,2024-04-28,Breeder,True,True,424.44
MN_D008431,Dog,Chihuahua,1.7,7.6,Male,Anoka,True,34,Single,48156,House,True,2024-01-21,True,2024-06-25,Breeder,True,True,848.34
MN_D008432,Dog,Dachshund,2.8,8.4,Male,Anoka,True,42,Single,42005,Apartment,True,2023-10-08,True,2024-11-14,Friend/Family,True,True,556.69
MN_D008433,Dog,Dachshund,3.2,47.9,Female,Anoka,True,50,Roommates,148840,Apartment,True,2023-05-24,True,2024-07-23,Breeder,True,True,3108.65
MN_C008434,Cat,American Shorthair,4.9,11.6,Male,Anoka,True,75,Single,41509,House,False,,True,2023-10-01,Shelter,True,False,371.92
MN_C008435,Cat,Persian,1.9,10.6,Female,Washington,True,49,Family with Children,77921,House,True,2023-05-18,True,2024-03-20,Shelter,True,True,1129.7
MN_D008436,Dog,Cocker Spaniel,4.7,88.2,Male,Blue Earth,False,63,Couple,40458,House,False,,False,2024-11-21,Shelter,True,False,546.4
MN_D008437,Dog,Cocker Spaniel,5.6,30.9,Female,Ramsey,True,71,Senior,54104,Townhouse,True,2024-01-05,True,2024-07-19,Friend/Family,True,True,1125.74
MN_D008438,Dog,Cocker Spaniel,6.9,58.5,Female,Hennepin,True,41,Couple,51771,House,True,2024-09-03,True,2023-11-10,Breeder,True,False,729.92
MN_C008439,Cat,Russian Blue,6.3,4.3,Male,Hennepin,True,56,Couple,101771,Apartment,True,2024-07-16,True,2024-09-20,Friend/Family,True,True,1577.3
MN_C008440,Cat,American Shorthair,4.4,9.1,Female,Hennepin,True,39,Family with Children,73371,House,True,2024-05-07,True,2024-09-02,Breeder,True,False,800.68
MN_D008441,Dog,Rottweiler,9.3,79.4,Male,Hennepin,True,33,Family with Children,107761,Apartment,True,2024-07-07,True,2024-08-30,Breeder,True,True,1142.03
MN_C008442,Cat,Mixed Breed,6.2,4.5,Male,Clay,False,43,Family with Children,112880,Farmhouse,True,2024-02-28,True,2024-11-12,Shelter,True,False,1759.72
MN_C008443,Cat,Siamese,10.2,9.3,Male,Ramsey,True,58,Family with Children,48282,Apartment,True,2023-02-14,True,2024-12-02,Shelter,True,True,792.26
MN_D008444,Dog,Labrador Retriever,8.5,57.2,Female,Red Lake,False,56,Single,40537,Farmhouse,True,2024-04-16,True,2024-07-29,Friend/Family,True,True,455.14
MN_D008445,Dog,Yorkshire Terrier,4.2,4.9,Female,Hennepin,True,35,Couple,41031,Apartment,True,2023-09-10,True,2024-10-14,Breeder,True,True,452.81
MN_D008446,Dog,Chihuahua,8.0,5.5,Female,Kandiyohi,False,52,Single,53721,Farmhouse,True,2023-11-08,True,2023-08-02,Breeder,True,False,731.03
MN_C008447,Cat,British Shorthair,6.8,6.0,Female,Hennepin,True,34,Couple,30347,House,True,2023-03-21,True,2024-06-07,Shelter,True,True,769.07
MN_D008448,Dog,Mixed Breed,3.0,57.5,Female,Hennepin,True,43,Senior,35066,House,True,2023-02-04,True,2024-09-22,Shelter,True,True,355.6
MN_C008449,Cat,British Shorthair,6.3,7.0,Female,Dakota,True,54,Family with Children,100702,House,True,2024-02-11,True,2024-04-24,Shelter,True,True,1618.72
MN_D008450,Dog,Cocker Spaniel,4.3,65.3,Female,Anoka,True,31,Senior,149866,Apartment,False,,True,2024-05-02,Shelter,True,False,2388.61
MN_C008451,Cat,Birman,5.5,7.9,Male,Stearns,False,45,Single,46796,House,True,2023-03-02,True,2024-11-25,Breeder,True,False,310.25
MN_D008452,Dog,Border Collie,4.3,70.2,Female,Benton,False,40,Single,75661,House,True,2023-07-08,True,2024-02-05,Friend/Family,False,False,939.03
MN_D008453,Dog,Dachshund,1.5,55.3,Male,Hennepin,True,31,Family with Children,64364,House,False,,True,2023-10-16,Friend/Family,True,True,1273.38
MN_C008454,Cat,Persian,12.3,8.2,Male,Wright,False,53,Couple,25271,Mobile Home,False,,True,2024-08-06,Shelter,True,True,283.32
MN_C008455,Cat,Maine Coon,1.1,9.6,Male,Goodhue,False,72,Couple,36479,House,True,2024-07-08,True,2024-04-12,Shelter,True,False,447.9
MN_D008456,Dog,Mixed Breed,5.3,59.4,Female,Freeborn,False,54,Family with Children,51349,House,False,,True,2024-11-28,Shelter,True,False,1256.24
MN_D008457,Dog,Pomeranian,7.0,10.5,Male,Ramsey,True,48,Couple,28154,House,True,2023-05-04,True,2024-12-24,Shelter,True,True,786.07
MN_D008458,Dog,Chihuahua,1.9,9.4,Male,Clay,False,18,Single,48326,House,False,,True,2024-12-21,Shelter,True,False,494.3
MN_C008459,Cat,Norwegian Forest Cat,5.4,10.0,Female,Dakota,True,47,Couple,43685,Apartment,False,,True,2024-03-13,Shelter,True,False,424.93
MN_D008460,Dog,Beagle,8.4,21.4,Male,Saint Louis,False,35,Senior,20000,House,True,2023-04-24,True,2024-10-27,Friend/Family,True,False,247.49
MN_D008461,Dog,Australian Shepherd,1.3,46.4,Female,Ramsey,True,43,Family with Children,22127,House,True,2023-02-20,True,,Shelter,True,True,400.55
MN_D008462,Dog,Bulldog,3.8,35.4,Female,Scott,False,33,Family with Children,31169,Farmhouse,True,2023-01-19,True,2024-02-09,Friend/Family,False,True,546.9
MN_D008463,Dog,Beagle,2.3,33.8,Male,Cass,False,48,Couple,20000,House,True,2023-05-19,True,2024-02-02,Breeder,True,False,235.31
MN_D008464,Dog,Beagle,1.9,61.5,Female,Sibley,False,34,Senior,46221,House,False,,True,2024-05-29,Shelter,True,True,678.66
MN_D008465,Dog,Bulldog,3.3,32.6,Female,Hennepin,True,18,Roommates,136183,Apartment,True,2024-07-06,True,2024-02-13,Shelter,True,True,3151.89
MN_D008466,Dog,Great Dane,2.0,47.8,Male,Ramsey,True,44,Couple,76215,House,True,2023-01-02,True,2024-05-27,Shelter,True,True,1330.89
MN_C008467,Cat,Norwegian Forest Cat,2.7,7.6,Female,Hennepin,True,40,Couple,26373,Apartment,False,,True,2024-11-23,Shelter,True,True,370.76
MN_D008468,Dog,Shih Tzu,1.3,31.3,Male,Ramsey,True,36,Couple,56999,House,True,2023-10-18,True,2024-05-28,Shelter,True,True,360.79
MN_D008469,Dog,Mixed Breed,3.9,64.7,Female,Washington,True,57,Single,85951,House,True,2024-11-07,True,2024-10-26,Shelter,True,True,1870.2
MN_C008470,Cat,Birman,2.6,9.1,Male,Carver,False,44,Family with Children,43339,House,True,2023-05-15,True,2024-11-22,Shelter,True,False,333.28
MN_D008471,Dog,Pomeranian,1.7,9.6,Male,Ramsey,True,51,Family with Children,123423,Apartment,True,2023-05-01,True,2023-05-10,Friend/Family,True,True,1677.2
MN_C008472,Cat,Russian Blue,1.4,12.1,Female,Hennepin,True,48,Couple,67923,Apartment,True,2024-05-03,True,2024-08-30,Shelter,False,True,516.71
MN_D008473,Dog,German Shepherd,1.6,83.7,Male,Washington,True,48,Couple,44985,House,True,2024-04-20,True,2023-03-10,Breeder,True,True,709.97
MN_D008474,Dog,Great Dane,0.9,62.3,Female,Rice,False,49,Couple,64337,House,True,2024-05-30,True,2023-12-07,Shelter,True,False,1058.88
MN_D008475,Dog,Mixed Breed,3.2,65.6,Female,Scott,False,35,Family with Children,20000,House,False,,False,2023-07-29,Friend/Family,False,False,261.06
MN_D008476,Dog,German Shepherd,5.2,73.0,Male,Ramsey,True,29,Single,130707,Apartment,True,2024-05-01,True,2024-01-18,Shelter,False,True,2333.92
MN_C008477,Cat,Domestic Longhair,1.1,11.3,Male,Stearns,False,18,Single,32889,Farmhouse,True,2024-10-13,True,2024-03-22,Breeder,True,True,439.86
MN_C008478,Cat,Norwegian Forest Cat,4.0,5.0,Female,Cottonwood,False,61,Couple,107560,Farmhouse,True,2023-03-27,True,2024-08-14,Shelter,True,True,954.38
MN_C008479,Cat,Ragdoll,3.3,10.9,Female,Anoka,True,30,Family with Children,39317,Apartment,True,2024-06-25,True,2024-05-23,Breeder,True,True,492.05
MN_C008480,Cat,Ragdoll,4.4,12.6,Female,Saint Louis,False,59,Single,38077,House,True,2023-01-01,True,2024-11-12,Shelter,True,True,539.6
MN_C008481,Cat,Sphynx,7.1,7.3,Male,Lincoln,False,46,Family with Children,103031,House,True,2024-06-19,True,2024-02-19,Breeder,True,True,1517.42
MN_D008482,Dog,Boston Terrier,1.4,34.2,Female,Ramsey,True,43,Single,32538,House,True,2023-05-10,True,2024-12-10,Shelter,True,True,440.89
MN_C008483,Cat,Norwegian Forest Cat,7.5,9.1,Female,Washington,True,21,Single,41344,Apartment,True,2023-08-20,False,2024-03-04,Shelter,True,True,358.09
MN_C008484,Cat,Norwegian Forest Cat,8.4,10.8,Male,Winona,False,18,Single,49187,House,True,2023-11-12,True,2024-08-23,Shelter,True,True,575.68
MN_C008485,Cat,Ragdoll,11.4,4.3,Male,Anoka,True,46,Family with Children,145485,Townhouse,True,2024-07-14,True,2024-10-29,Breeder,True,False,2295.63
MN_C008486,Cat,Scottish Fold,5.9,11.0,Male,Wright,False,37,Couple,42318,House,True,2023-12-07,True,2024-07-25,Shelter,True,True,390.34
MN_D008487,Dog,Mixed Breed,2.3,27.0,Female,Ramsey,True,57,Family with Children,87666,House,True,2023-05-30,True,2024-09-27,Friend/Family,True,True,1402.02
MN_D008488,Dog,Rottweiler,1.8,71.0,Female,Dakota,True,44,Family with Children,37593,House,True,2023-06-18,True,2024-07-01,Breeder,True,True,627.8
MN_C008489,Cat,Abyssinian,0.9,8.4,Female,Dakota,True,18,Couple,34002,Townhouse,False,,True,2024-11-03,Shelter,True,True,356.15
MN_D008490,Dog,Shih Tzu,5.9,17.9,Male,Stearns,False,18,Roommates,41776,House,True,2024-09-30,True,2024-10-02,Breeder,True,True,752.41
MN_C008491,Cat,American Shorthair,11.3,13.1,Male,Renville,False,23,Couple,39818,House,True,2024-03-16,True,2024-07-20,Shelter,True,False,476.39
MN_C008492,Cat,Norwegian Forest Cat,4.5,6.9,Female,Scott,False,31,Couple,100914,House,False,,False,2024-08-10,Breeder,False,False,1274.72
MN_C008493,Cat,Mixed Breed,3.8,12.3,Male,Itasca,False,77,Single,37269,House,True,2023-05-22,True,2024-06-28,Shelter,True,True,382.35
MN_D008494,Dog,Poodle,2.5,24.6,Female,Saint Louis,False,52,Couple,47910,House,False,,True,2024-04-08,Shelter,True,True,1233.67
MN_C008495,Cat,Mixed Breed,5.9,11.1,Female,Anoka,True,85,Roommates,66405,House,True,2023-08-04,True,2024-05-08,Shelter,True,True,747.53
MN_C008496,Cat,American Shorthair,0.6,7.2,Female,Hennepin,True,18,Single,44612,Apartment,True,2023-10-03,True,2024-07-22,Shelter,True,True,711.0
MN_C008497,Cat,Domestic Shorthair,13.6,6.1,Female,Olmsted,False,38,Family with Children,39274,House,True,2024-03-15,True,2024-12-22,Shelter,True,True,403.37
MN_D008498,Dog,Great Dane,4.5,98.8,Male,Clay,False,41,Couple,54372,House,True,2023-02-06,True,2024-04-06,Shelter,True,True,796.98
MN_D008499,Dog,Yorkshire Terrier,9.4,10.1,Female,Ramsey,True,55,Couple,25999,House,True,2024-06-14,True,2023-11-28,Breeder,True,True,377.68
MN_D008500,Dog,Bulldog,6.6,54.8,Male,Stearns,False,21,Single,73399,House,True,2024-11-05,True,2024-01-21,Breeder,True,False,804.35
MN_C008501,Cat,Ragdoll,6.6,11.1,Female,Carver,False,53,Roommates,46560,House,False,,True,2024-11-03,Breeder,True,False,598.23
MN_D008502,Dog,Rottweiler,5.2,82.9,Male,Hennepin,True,22,Couple,75204,House,False,,True,2024-11-24,Friend/Family,True,False,1134.12
MN_D008503,Dog,Shih Tzu,4.7,39.4,Female,Saint Louis,False,20,Couple,49306,Farmhouse,False,,True,2024-05-14,Shelter,True,False,954.33
MN_C008504,Cat,American Shorthair,0.8,12.0,Male,Saint Louis,False,42,Single,142240,Farmhouse,False,,True,2024-01-25,Breeder,True,True,1105.76
MN_D008505,Dog,Chihuahua,17.7,7.6,Male,Wright,False,39,Family with Children,27856,Farmhouse,False,,True,2024-09-15,Breeder,False,False,573.57
MN_D008506,Dog,Beagle,7.7,75.0,Male,Sherburne,False,42,Couple,48450,House,False,,False,2024-09-07,Shelter,True,False,696.2
MN_D008507,Dog,Australian Shepherd,15.6,57.2,Female,Hennepin,True,36,Family with Children,28903,Apartment,True,2024-01-30,False,2024-12-04,Breeder,True,True,468.46
MN_C008508,Cat,Siamese,2.0,17.3,Male,Hennepin,True,38,Single,38930,House,True,2023-01-27,True,2024-10-09,Breeder,True,True,523.1
MN_D008509,Dog,Labrador Retriever,1.0,27.7,Male,Pope,False,25,Family with Children,53361,House,False,,False,2024-05-20,Friend/Family,False,False,975.32
MN_C008510,Cat,Norwegian Forest Cat,4.6,11.3,Male,Ramsey,True,56,Single,71651,House,True,2024-07-13,True,2024-10-11,Shelter,True,False,991.1
MN_C008511,Cat,Bengal,3.8,10.2,Male,Scott,False,37,Family with Children,48981,House,False,,True,2024-08-26,Breeder,True,False,688.2
MN_C008512,Cat,Birman,9.3,14.3,Female,Ramsey,True,63,Couple,66927,Apartment,True,2023-12-14,True,2024-01-02,Shelter,True,True,677.39
MN_D008513,Dog,Boxer,2.0,43.2,Female,Anoka,True,38,Family with Children,104700,House,True,2024-12-19,True,2024-08-18,Friend/Family,True,False,1379.76
MN_C008514,Cat,Russian Blue,1.5,16.3,Female,Hennepin,True,46,Single,49057,House,False,,True,2024-10-17,Friend/Family,False,False,480.6
MN_D008515,Dog,Bulldog,11.1,39.8,Female,Hennepin,True,18,Couple,41868,Apartment,True,2024-06-21,True,2024-07-09,Shelter,True,True,481.09
MN_D008516,Dog,Yorkshire Terrier,1.5,7.7,Female,Ramsey,True,47,Single,98986,House,True,2023-06-30,True,2024-10-05,Friend/Family,False,True,1236.38
MN_C008517,Cat,British Shorthair,2.5,11.8,Female,Dakota,True,58,Couple,80076,House,True,2024-11-08,True,2024-10-10,Shelter,True,True,1721.72
MN_D008518,Dog,Boxer,1.5,24.6,Female,Saint Louis,False,50,Couple,70185,House,True,2023-06-06,True,2024-02-12,Shelter,True,True,1502.49
MN_D008519,Dog,German Shepherd,3.0,70.4,Male,Sherburne,False,55,Senior,51775,House,True,2024-05-30,True,2024-09-08,Shelter,True,False,931.06
MN_D008520,Dog,Beagle,16.6,33.3,Female,Anoka,True,49,Senior,46705,Townhouse,True,2023-10-15,True,2024-08-28,Shelter,True,True,800.32
MN_D008521,Dog,Labrador Retriever,2.1,40.4,Female,Hennepin,True,28,Roommates,20000,House,True,2023-05-07,True,2024-12-01,Shelter,True,True,290.37
MN_D008522,Dog,Rottweiler,2.1,88.3,Male,Hennepin,True,49,Couple,88748,House,True,2024-04-23,True,2024-06-03,Shelter,True,True,1548.69
MN_C008523,Cat,Domestic Shorthair,1.0,13.9,Female,Anoka,True,18,Senior,31930,Apartment,True,2024-07-06,True,2024-11-23,Shelter,True,True,374.83
MN_C008524,Cat,Sphynx,1.6,6.6,Female,Saint Louis,False,50,Couple,79653,Farmhouse,False,,False,2023-02-01,Friend/Family,True,False,769.39
MN_D008525,Dog,Labrador Retriever,7.6,27.4,Female,Dakota,True,31,Single,96491,Townhouse,True,2023-09-06,True,2024-10-15,Breeder,False,True,1824.89
MN_C008526,Cat,American Shorthair,1.2,8.8,Male,Norman,False,45,Family with Children,27376,House,False,,True,2024-08-22,Breeder,False,False,283.06
MN_D008527,Dog,Shih Tzu,2.3,22.0,Male,Hennepin,True,19,Couple,35761,Apartment,True,2024-06-14,True,2024-10-05,Breeder,True,True,669.61
MN_C008528,Cat,Abyssinian,2.6,13.0,Female,Washington,True,42,Couple,37602,Apartment,True,2024-09-27,True,2024-11-21,Shelter,True,False,483.18
MN_D008529,Dog,Cocker Spaniel,6.0,43.3,Male,Washington,True,43,Couple,81713,Apartment,True,2024-07-31,True,2024-11-12,Shelter,True,True,1424.72
MN_D008530,Dog,Beagle,3.7,61.0,Male,Hennepin,True,18,Couple,35788,House,True,2024-01-18,False,2024-10-20,Shelter,True,True,336.2
MN_D008531,Dog,Australian Shepherd,8.1,60.1,Female,Ramsey,True,26,Couple,107236,Apartment,True,2024-07-29,True,2024-11-20,Shelter,True,True,1187.06
MN_D008532,Dog,German Shepherd,4.6,88.3,Female,Olmsted,False,54,Roommates,32225,House,True,2024-12-23,False,2024-12-29,Breeder,True,True,373.65
MN_D008533,Dog,Boxer,5.0,24.2,Male,Dakota,True,35,Single,55857,Apartment,True,2023-12-24,True,2024-12-13,Breeder,True,True,458.77
MN_C008534,Cat,Russian Blue,6.3,8.2,Male,Ramsey,True,36,Roommates,58494,Apartment,True,2024-10-09,True,2024-03-18,Shelter,True,True,818.95
MN_D008535,Dog,Cocker Spaniel,2.1,54.5,Male,Anoka,True,45,Roommates,134495,Apartment,True,2023-08-16,True,2023-10-03,Breeder,True,True,1815.12
MN_D008536,Dog,Bulldog,1.9,58.9,Male,Hennepin,True,28,Single,36649,House,False,,True,2024-09-17,Breeder,False,False,717.32
MN_D008537,Dog,Shih Tzu,2.7,23.1,Female,Hennepin,True,85,Couple,58090,Apartment,True,2024-12-05,True,2024-08-29,Friend/Family,True,True,712.75
MN_D008538,Dog,Labrador Retriever,0.7,36.1,Male,Stearns,False,18,Family with Children,47117,House,False,,True,2024-05-11,Breeder,True,False,597.29
MN_C008539,Cat,British Shorthair,3.0,13.4,Female,Stearns,False,27,Single,32093,House,True,2023-05-26,True,2024-11-07,Shelter,True,True,316.9
MN_D008540,Dog,Cocker Spaniel,7.4,11.7,Female,Wright,False,53,Senior,48333,House,True,2024-08-13,True,2024-05-12,Shelter,True,True,755.29
MN_D008541,Dog,Pomeranian,1.5,3.4,Female,Cass,False,25,Roommates,60768,Farmhouse,False,,False,2023-09-30,Shelter,False,False,1065.5
MN_C008542,Cat,Birman,6.2,12.3,Female,Ramsey,True,58,Single,42012,Apartment,False,,True,2024-12-23,Shelter,True,False,459.29
MN_C008543,Cat,Bengal,18.0,10.4,Female,Saint Louis,False,39,Single,52758,Farmhouse,True,2024-11-24,True,2024-11-05,Friend/Family,True,True,576.79
MN_C008544,Cat,Domestic Shorthair,2.4,15.2,Male,Hennepin,True,84,Couple,66317,House,True,2024-08-05,True,2024-06-27,Shelter,True,True,1218.34
MN_C008545,Cat,British Shorthair,4.6,7.3,Male,Anoka,True,41,Senior,72139,Apartment,True,2023-06-26,True,2024-10-20,Shelter,True,True,710.95
